Text,Text1,Text2,Text3,Text4
"
						
						AHC
					",[판매량 1억개 돌파] AHC 텐 레볼루션 리얼 아이크림 포 페이스 35ml,모든 피부용,"하이드롤라이즈드콜라겐추출물, 글리세린, 다이프로필렌글라이콜, 비피다발효용해물, 하이드로제네이티드폴리데센, 사이클로헥사실록세인, 카프릴릭/카프릭트라이글리세라이드, 다이카프릴릴카보네이트, 정제수, 나이아신아마이드, 카프릴릭/카프릭/석시닉트라이글리세라이드, 세테아릴알코올, 1,2-헥산다이올, 글리세릴스테아레이트에스이, 펜타에리스리틸스테아레이트/카프레이트/카프릴레이트/아디페이트, 세틸알코올, 시어버터, 베타인, 황벽나무껍질추출물, 녹차추출물, 구기자나무잎추출물, 병풀추출물, 무화과추출물, 참마뿌리추출물, 쌀추출물, 알로에베라잎추출물, 콜라겐추출물, 슈도알테로모나스발효추출물, 올레라케아아크멜라추출물, 코튼씨추출물, 토마토추출물, 아보카도열매추출물, 마카뿌리추출물, 퉁퉁마디추출물, 실론시나몬나무껍질추출물, 바실러스/폴릭애씨드발효여과추출물, 씨대퍼딜추출물, 알바수련꽃추출물, 밀펩타이드, 리마콩씨추출물, 하이드로제네이티드레시틴, 코코넛야자오일, 마카다미아씨오일, 소듐하이알루로네이트, 수용성콜라겐, 녹차수, 쌀배아오일, 호호바씨오일, 폴리글리세릴-10미리스테이트, 세테아릴올리베이트, 솔비탄올리베이트, 메틸프로판다이올, 폴리글리세릴-10라우레이트, 다이메티콘/비닐다이메티콘크로스폴리머, 폴리아크릴레이트-13, 소듐스테아로일글루타메이트, 베헤닐알코올, 폴리글리세릴-10스테아레이트, 비닐다이메티콘, 부틸렌글라이콜, 칸디다 봄비콜라/글루코오스/메틸레이프씨데이트발효물, 하이드로제네이티드폴리아이소부텐, 알란토인, 글라이코실트레할로오스, 판테놀, 하이드로제네이티드스타치하이드롤리세이트, 잔탄검, 아데노신, 라피노오스, 콜레스테롤, 에틸헥실팔미테이트, 다이소듐이디티에이, 마이크로코쿠스발효용해물, 솔비탄아이소스테아레이트, 레시틴, 프로판다이올, 세라마이드엔피, 폴리쿼터늄-51, 소듐라우레이트, 이눌린라우릴카바메이트, 라우릭애씨드, 사이아노코발아민, 트로메타민, 포타슘세틸포스페이트, 인체줄기세포배양액(10 ppm), 하이드롤라이즈드콜라겐, 콜라겐수, 토코페릴아세테이트, 바이오사카라이드검-1, 자일리틸글루코사이드, 스키조사카로미세스발효여과물, 안하이드로자일리톨, 자일리톨, 코코일하이드롤라이즈드콜라겐, 펜타에리스리틸테트라아이소스테아레이트, 글라이코리피드, 솔비탄라우레이트, 글루코오스, 소듐팔미토일프롤린, 카프릴로일글라이신, 포타슘코코일하이드롤라이즈드콜라겐, 말토덱스트린, 헥실렌글라이콜, 스쿠알란, 아스코빌프로필하이알루로네이트, 하이드록시에틸셀룰로오스, 하이드롤라이즈드루핀단백질, 콜라겐, 에칠아스코빌에텔, 록샘파이어캘러스배양여과물, 테트라하이드로피페린, 아스코빅애씨드폴리펩타이드, 콜라겐아미노산, 만니톨, 락틱애씨드, 사코신, 아세틸다이펩타이드-1세틸에스터, 사카라이드하이드롤리세이트, 하이드롤라이즈드식물성단백질, 세틸하이드록시에틸셀룰로오스, 다이펩타이드다이아미노부티로일벤질아마이드다이아세테이트, 루틴, 실리카다이메틸실릴레이트, 락토바실러스발효물, 다이메틸실란올하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 하이드롤라이즈드소듐하이알루로네이트, 아세틸테트라펩타이드-9, 알라닌, 알지닌, 아스파라진, 아스파틱애씨드, 시트룰린, 시스테인, 글루타믹애씨드, 글루타민, 글라이신, 히스티딘, 아이소류신, 류신, 라이신, 메티오닌, 오르니틴, 페닐알라닌, 프롤린, 세린, 타우린, 트레오닌, 트립토판, 타이로신, 발린, 팔미토일트라이펩타이드-5, 3-아스코빌카보닐다이펩타이드-17, 카프릴로일다이펩타이드-17, 아세틸글루타민, 헵타소듐헥사카복시메틸다이펩타이드-12, 다이포타슘포스페이트, 하이알루로닉애씨드, 포타슘하이알루로네이트, 판토테닉애씨드, 소듐하이알루로네이트크로스폴리머, 하이드록시프로필트라이모늄하이알루로네이트, 아세틸헥사펩타이드-8, 글루코노락톤, 소듐콘드로이틴설페이트, 팔미틱애씨드, 돌콩펩타이드, 효모폴리펩타이드, 소듐하이알루로네이트다이메틸실란올, 스테아릭애씨드, 소듐아세틸레이티드하이알루로네이트, 아텔로콜라겐, 팔미토일테트라펩타이드-7, 팔미토일트라이펩타이드-1, 카프릴로일에스에이치-노나펩타이드-6, 알-소폴리펩타이드-1, 귀리펩타이드, 콩폴리펩타이드, 소듐아스코빌포스페이트, 마그네슘아스코빌포스페이트, 아세틸옥타펩타이드-3, 아세틸테트라펩타이드-11, 칼슘글루코네이트, 다이펩타이드-2, 카퍼트라이펩타이드-1, 아세틸테트라펩타이드-3, 아세틸트라이펩타이드-1, 노나펩타이드-1, 아세틸테트라펩타이드-2, 아세틸테트라펩타이드-5, 트라이펩타이드-1, 헥사펩타이드-2, 헥사펩타이드-9, 트라이펩타이드-2, 다이펩타이드-1, 펜타펩타이드-3, 트라이펩타이드-3, 알라닌/히스티딘/라이신폴리펩타이드카퍼에이치씨엘, 다이펩타이드-4, 올리고펩타이드-6, 레티닐팔미테이트, 바이오틴, 아스코빅애씨드, 리보플라빈, 티아민에이치씨엘, 폴릭애씨드, 피리독신, 메나다이온, 미리스틱애씨드, 팔미토일펜타펩타이드-4, 팔미토일헥사펩타이드-12, 팔미토일다이펩타이드-7, 에스에이치-올리고펩타이드-1, 에스에이치-폴리펩타이드-1, 에스에이치-올리고펩타이드-2, 에스에이치-폴리펩타이드-3, 에스에이치-폴리펩타이드-4, 에스에이치-폴리펩타이드-9, 에스에이치-폴리펩타이드-11, 에스에이치-폴리펩타이드-14, 에스에이치-폴리펩타이드-16, 에스에이치-폴리펩타이드-22, 피토스테릴/베헤닐/옥틸도데실라우로일글루타메이트, 폴리솔베이트80, 하이드록시아세토페논, 에틸헥실글리세린, 카프릴릴글라이콜, 펜틸렌글라이콜, 소듐벤조에이트, 향료",아이크림
"
						
						아벤느
					",아벤느 클리낭스 아쿠아크림-인-젤 50ml 2입기획 ,"민감 트러블성 피부, 유분이 많은 피부","온천수@프로판다이올@펜틸렌글라이콜@글리세린@정제수@트라이에틸헥사노인@나이아신아마이드@아크릴레이트/C10-30알킬아크릴레이트크로스폴리머@청색 1호@카프릴릭/카프릭트라이글리세라이드@카프릴릴글라이콜@세테아릴 올리베이트@다이글리세린@향료@글리세릴라우레이트@하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머@하이드록시프로필스타치포스페이트@에스큘렌타렌즈콩씨추출물@폴리글리세린-3@폴리솔베이트60@포타슘하이드록사이드@소듐벤조에이트@솔비탄아이소스테아레이트@솔비탄올리베이트@토코페릴글루코사이드
",크림
"
						
						이니스프리
					",[탄력보습] 이니스프리 콜라겐 세라마이드 탄력 장벽 크림 50ml 기획 (+크림 15ml),모든피부,"""정제수, 글리세린, 부틸렌글라이콜, 나이아신아마이드, 스쿠알란, 다이카프릴릴카보네이트, 메틸
트라이메티콘, 수크로오스폴리스테아레이트, 펜타에리스리틸테트라에틸헥사노에이트, 1,2-헥산다이올,
글리세릴스테아레이트, 하이드록시에틸우레아, 폴리글리세릴-3다이스테아레이트, 세테아릴알코올, 폴리
C10-30알킬아크릴레이트, 하이드로제네이티드폴리아이소부텐, 팔미틱애씨드, 다이페닐다이메티콘, 비스-
하이드록시에톡시프로필다이메티콘, 스테아릭애씨드, 하이드록시에틸아크릴레이트/소듐아크릴로일다이
메틸타우레이트코폴리머, 잔탄검, 지치뿌리추출물, 하이드롤라이즈드익스텐신(1,005PPM), 호호바씨오일,
아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 소듐메타포스페이트, 글리세릴카프릴레이트, 폴리
글리세릴-10라우레이트, 트로메타민, 해바라기씨오일, 글리세릴스테아레이트시트레이트, 에틸헥실글리세
린, 아데노신, 카프릴릴글라이콜, 솔비탄아이소스테아레이트, 하이드로제네이티드레시틴, 당근추출물, 세
라마이드엔피(100PPM), 토코페롤, 베타-카로틴, 아세틸테트라펩타이드-2, 수용성콜라겐(0.1PPM)""
",크림
"
						
						아이디얼포맨
					",[시카]아이디얼 포 맨 시카 흔적 크림 75ml(단품/기획),모든 피부용,"정제수,글리세린,2,3-부탄다이올,하이드로제네이티드폴리(C6-14올레핀),하이드로제네이티드폴리데센,나이아신아마이드,1,2-헥산다이올,사이클로헥사실록세인,비닐다이메티콘,카프릴릭/카프릭트라이글리세라이드,퀸즈랜드넛오일,병풀추출물,마카뿌리추출물,삼나무잎추출물,연꽃잎추출물,효모발효물,바실러스발효물,하이알루로닉애씨드,하이드롤라이즈드하이알루로닉애씨드,소듐하이알루로네이트,다이글리세린,판테놀,비닐다이메티콘/메티콘실세스퀴옥세인크로스폴리머,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,베타인,폴리메틸실세스퀴옥세인,실리카,트로메타민,하이드로제네이티드쌀겨오일,하이드록시아세토페논,C12-20알킬글루코사이드,하이드로제네이티드레시틴,세테아릴글루코사이드,에틸헥실글리세린,아데노신,다이포타슘글리시리제이트,글리세릴아크릴레이트/아크릴릭애씨드코폴리머,알란토인,소듐파이테이트,프로판다이올,폴리글리세릴-10스테아레이트,틸렌글라이콜,이드로제네이티드포스파티딜콜린,이오사카라이드검-1,수크로오스스테아레이트,토코페롤,말토덱스트린,아시아티코사이드,마데카식애씨드,아시아틱애씨드,에스신,마데카소사이드,C14-22알코올,세테아릴알코올,카보머	",크림
"
						
						이니스프리
					",[탄력보습] 이니스프리 콜라겐 세라마이드 탄력 장벽 크림 50ml,모든 피부,"정제수, 글리세린, 부틸렌글라이콜, 나이아신아마이드, 스쿠알란, 다이카프릴릴카보네이트, 메틸트라이메티콘, 수크로오스폴리스테아레이트, 펜타에리스리틸테트라에틸헥사노에이트, 1,2-헥산다이올, 글리세릴스테아레이트, 하이드록시에틸우레아, 폴리글리세릴-3다이스테아레이트, 세테아릴알코올, 폴리C10-30알킬아크릴레이트, 하이드로제네이티드폴리아이소부텐, 팔미틱애씨드, 다이페닐다이메티콘, 비스-하이드록시에톡시프로필다이메티콘, 스테아릭애씨드, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 잔탄검, 지치뿌리추출물, 하이드롤라이즈드익스텐신(1,005PPM), 호호바씨오일, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 소듐메타포스페이트, 글리세릴카프릴레이트, 폴리글리세릴-10라우레이트, 트로메타민, 해바라기씨오일, 글리세릴스테아레이트시트레이트, 에틸헥실글리세린, 아데노신, 카프릴릴글라이콜, 솔비탄아이소스테아레이트, 하이드로제네이티드레시틴, 당근추출물, 세라마이드엔피(100PPM), 토코페롤, 베타-카로틴, 아세틸테트라펩타이드-2, 수용성콜라겐(0.1PPM)",크림
"
						
						눅스
					",눅스 프로디쥬스 부스트 글로우 부스팅 크림 40ml,모든 피부 타입,"정제수, 스쿠알란, 변성알코올, 글리세린, 하이드로제네이티드코코넛오일, 트라이베헤닌, 퀸즈랜드넛오일, 다이카프릴릴에터, 다이메티콘, C20-22알킬포스페이트, C20-22알코올, 하이드로제네이티드코코-글리세라이즈, 토코페롤, 페녹시에탄올, 카보머, 에틸헥실글리세린, 소듐스테아로일글루타메이트, 리보오스, 소듐글루코네이트, 소듐하이드록사이드, 부틸렌글라이콜, 젤란검, 펜틸렌글라이콜, 커먼자스민꽃추출물, 소듐하이알루로네이트, 팩스추출물, 마이카, 적색산화철, 포트마리골드꽃추출물, 향료, 벤질살리실레이트, 리날룰, 시트로넬올, 제라니올, 알파-아이소메틸아이오논",크림
"
						
						눅스
					",눅스 프로디쥬스 부스트 나이트 리커버리 오일 밤 50ml,모든 피부 타입,"정제수, 다이카프릴릴에터, 변성알코올, 글리세린, 스쿠알란, 다이메티콘, 퀸즈랜드넛오일, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 옥틸도데칸올, 페녹시에탄올, 토코페롤, 에틸헥실글리세린, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 리보오스, 소듐글루코네이트, 코치닐선인장꽃추출물, 부틸렌글라이콜, 소듐스테아로일글루타메이트, 잔탄검, 폴리솔베이트60, 솔비탄아이소스테아레이트, 펜틸렌글라이콜, 커먼자스민꽃추출물, 팩스추출물, 소듐하이드록사이드, 바이오사카라이드검-1, 마이카, 적색산화철, 포트마리골드꽃추출물, 향료, 벤질살리실레이트, 리날룰, 시트로넬올, 알파-아이소메틸아이오논, 제라니올",크림
"
						
						눅스
					",눅스 프로디쥬스 부스트 아이 밤 젤 15ml,모든 피부 타입,"정제수, 변성알코올, 다이메티콘, 글리세린, 소듐아크릴레이트코폴리머, 유럽개암씨오일, 옥틸도데칸올, 레시틴, 페녹시에탄올, 다이메티콘올, 토코페롤, 에틸헥실글리세린, 카페인, 리보오스, 소듐글루코네이트, 다이메티콘크로스폴리머, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 부틸렌글라이콜, 소듐하이알루로네이트, 펜틸렌글라이콜, 커먼자스민꽃추출물, 소듐하이드록사이드, 마이카, 적색산화철, 포트마리골드꽃추출물, 팩스추출물, 향료",아이크림
"
						
						아떼
					",아떼 바이탈 에이 프라임 릴리프 크림,모든 피부용,"정제수@글리세린@메틸프로판다이올@1,2-헥산다이올@나이아신아마이드@베타인@아이소프로필팔미테이트@베타-글루칸@하이드로제네이티드폴리(C6-14올레핀)@하이드로제네이티드폴리데센@병풀추출물@무화과추출물@바실러스/소이빈발효추출물@피그미핑크캘러스배양추출물@오일팜오일@하이드로제네이티드레시틴@소듐하이알루로네이트@하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머@비닐다이메티콘@카프릴릴메티콘@아크릴레이트/C10-30알킬아크릴레이트크로스폴리머@트로메타민@글리세릴아크릴레이트/아크릴릭애씨드코폴리머@판테놀@솔비탄아이소스테아레이트@잔탄검@폴리쿼터늄-51@아데노신@다이소듐이디티에이@토코페릴아세테이트@레티놀@다이메틸아이소소바이드@카프릴릭/카프릭트라이글리세라이드@세라마이드엔피@부틸렌글라이콜@하이드록시피나콜론레티노에이트@비에이치티@아이소말트@락토바실러스/소이밀크발효여과물@락토바실러스/호밀가루발효물@비에이치에이@프로판다이올@아시아티코사이드@마데카식애씨드@아시아틱애씨드@레시틴@타라검@말토덱스트린@에탄올@포도주@폴리솔베이트20@에틸헥실글리세린",크림
"
						
						메디큐브 에이지알
					",메디큐브 에이지알 비타 케이 흔적 크림 100ml,모든 피부용,"정제수, 글리세린, 메틸프로판다이올, 나이아신아마이드, 베타인, 아이소프로필팔미테이트, 당호박추출물, 하이드로제네이티드폴리(C6-14올레핀), 하이드로제네이티드폴리데센, 아르니카 몬타나꽃추출물, 병풀추출물, 무화과추출물, 가르시니아열매추출물, 하이드로제네이티드레시틴, 비닐다이메티콘, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 카프릴릴메티콘, 폴리메틸실세스퀴옥세인, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 트로메타민, 다이메티콘올, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 잔탄검, 솔비탄아이소스테아레이트, 아데노신, 카프릴릭/카프릭트라이글리세라이드, 다이소듐이디티에이, 폴리글리세릴-10라우레이트, 메나다이온, 카페인, 판테놀, 살리실릭애씨드, 에스신, 3-O-에틸아스코빅애씨드, 세라마이드엔피, 1,2-헥산다이올, 향료, 하이드록시아세토페논, 에틸헥실글리세린, 리날룰, 벤질살리실레이트, 리모넨, 하이드록시시트로넬알, 제라니올",크림
"
						
						토리든
					",[단독기획] 토리든 다이브인 수딩크림 100ml 기획(+수딩크림 20ml),모든피부타입,"정제수, 부틸렌글라이콜, 글리세린, 1,2-헥산다이올, 하이드로제네이티드다이데센, 알란토인, 트레할로오스, 버지니아풍년화추출물, 판테놀, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트, 소듐하이알루로네이트크로스폴리머, 소듐아세틸레이티드하이알루로네이트, 하이드롤라이즈드소듐하이알루로네이트, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 피브이엠/엠에이코폴리머, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 2,3-부탄다이올, 세테아릴알코올, C14-22알코올, C12-20알킬글루코사이드, 펜틸렌글라이콜, 솔비탄아이소스테아레이트, 카프릴릭/카프릭트라이글리세라이드, 인도멀구슬나무잎추출물, 인도멀구슬나무꽃추출물, 아이비고드열매추출물, 가지열매추출물, 홀리바질잎추출물, 울금뿌리추출물, 참산호말추출물, 클레리추출물, 라벤더꽃추출물, 히아신스전초추출물, 마트리카리아꽃추출물, 수레국화꽃추출물, 보리지추출물, 다이소듐이디티에이, 카보머, 트로메타민, 잔탄검, 글루타티온, 말라카이트추출물, 에틸헥실글리세린",크림
"
						
						라로슈포제
					",라로슈포제 NEW 시카플라스트 밤B5+ 100ml+100ml 더블 기획 (+시카토너 50ml 증정),민감성 및 모든 피부에 사용 적합,"시카플라스트 밤 B5+
정제수 하이드로제네이티드폴리아이소부텐 다이메티콘 글리세린 시어버터 판테놀 옥수수전분 프로판다이올 부틸렌글라이콜 세틸피이지/피피지-10/1다이메티콘 트라이하이드록시스테아린 병풀잎추출물 야콘뿌리즙 징크글루코네이트 마데카소사이드 망가니즈글루코네이트 알파-글루칸올리고사카라이드 실리카 알루미늄하이드록사이드 마그네슘설페이트 만노오스 카프릴로일글라이신 카프릴릴글라이콜 비트레오스실라발효물 시트릭애씨드 트라이소듐에틸렌다이아민다이석시네이트 락토바실러스 아세틸레이티드글라이콜스테아레이트 말토덱스트린 폴리글리세릴-4아이소스테아레이트 토코페롤 펜타에리스리틸테트라-다이-t-부틸하이드록시하이드로신나메이트 티타늄디옥사이드

시카플라스트 로션 B5
정제수 글리세린 프로판다이올 판테놀 펜틸렌글라이콜 소듐시트레이트 만노오스 마데카소사이드 망가니즈글루코네이트 소듐클로라이드 코코-베타인 카퍼글루코네이트 카프릴릴글라이콜 시트릭애씨드 트라이소듐에틸렌다이아민다이석시네이트",크림
"
						
						어퓨
					",어퓨 마데카소사이드 테트라좀시카 크림 120ml,모든 피부용,"정제수, 부틸렌글라이콜, 카프릴릴메티콘, 나이아신아마이드, 실리카, 비닐다이메티콘, 1,2-헥산다이올, 판테놀, 글리세린, 펜틸렌글라이콜, 병풀잎추출물, 락토바실러스발효용해물, 칸디다 봄비콜라/글루코오스/메틸레이프씨데이트발효물, 해바라기씨오일, 효모발효추출물, 다이글리세린, 다이카프릴릴카보네이트, 카프릴릭/카프릭트라이글리세라이드, 다이페닐실록시페닐트라이메티콘, 소듐폴리아크릴로일다이메틸타우레이트, 글루코노락톤, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 세테아릴올리베이트, 트로메타민, 솔비탄올리베이트, 비닐다이메티콘/메티콘실세스퀴옥세인크로스폴리머, 팔미틱애씨드, C12-20알킬글루코사이드, 하이드로제네이티드레시틴, 에틸헥실글리세린, 마데카소사이드, 다이포타슘글리시리제이트, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 아데노신, 소듐파이테이트, 토코페롤, 아시아티코사이드, 마데카식애씨드, 다이프로필렌글라이콜, 아시아틱애씨드, C14-22알코올, 카보머, C12-16알코올, 잔탄검",크림
"
						
						AHC
					",[판매량 1억개 돌파/대용량] AHC 텐 레볼루션 리얼 아이크림 포 페이스 더블 기획,모든 피부용,"하이드롤라이즈드콜라겐추출물, 글리세린, 다이프로필렌글라이콜, 비피다발효용해물, 하이드로제네이티드폴리데센, 사이클로헥사실록세인, 카프릴릭/카프릭트라이글리세라이드, 다이카프릴릴카보네이트, 정제수, 나이아신아마이드, 카프릴릭/카프릭/석시닉트라이글리세라이드, 세테아릴알코올, 1,2-헥산다이올, 글리세릴스테아레이트에스이, 펜타에리스리틸스테아레이트/카프레이트/카프릴레이트/아디페이트, 세틸알코올, 시어버터, 베타인, 황벽나무껍질추출물, 녹차추출물, 구기자나무잎추출물, 병풀추출물, 무화과추출물, 참마뿌리추출물, 쌀추출물, 알로에베라잎추출물, 콜라겐추출물, 슈도알테로모나스발효추출물, 올레라케아아크멜라추출물, 코튼씨추출물, 토마토추출물, 아보카도열매추출물, 마카뿌리추출물, 퉁퉁마디추출물, 실론시나몬나무껍질추출물, 바실러스/폴릭애씨드발효여과추출물, 씨대퍼딜추출물, 알바수련꽃추출물, 밀펩타이드, 리마콩씨추출물, 하이드로제네이티드레시틴, 코코넛야자오일, 마카다미아씨오일, 소듐하이알루로네이트, 수용성콜라겐, 녹차수, 쌀배아오일, 호호바씨오일, 폴리글리세릴-10미리스테이트, 세테아릴올리베이트, 솔비탄올리베이트, 메틸프로판다이올, 폴리글리세릴-10라우레이트, 다이메티콘/비닐다이메티콘크로스폴리머, 폴리아크릴레이트-13, 소듐스테아로일글루타메이트, 베헤닐알코올, 폴리글리세릴-10스테아레이트, 비닐다이메티콘, 부틸렌글라이콜, 칸디다 봄비콜라/글루코오스/메틸레이프씨데이트발효물, 하이드로제네이티드폴리아이소부텐, 알란토인, 글라이코실트레할로오스, 판테놀, 하이드로제네이티드스타치하이드롤리세이트, 잔탄검, 아데노신, 라피노오스, 콜레스테롤, 에틸헥실팔미테이트, 다이소듐이디티에이, 마이크로코쿠스발효용해물, 솔비탄아이소스테아레이트, 레시틴, 프로판다이올, 세라마이드엔피, 폴리쿼터늄-51, 소듐라우레이트, 이눌린라우릴카바메이트, 라우릭애씨드, 사이아노코발아민, 트로메타민, 포타슘세틸포스페이트, 인체줄기세포배양액(10 ppm), 하이드롤라이즈드콜라겐, 콜라겐수, 토코페릴아세테이트, 바이오사카라이드검-1, 자일리틸글루코사이드, 스키조사카로미세스발효여과물, 안하이드로자일리톨, 자일리톨, 코코일하이드롤라이즈드콜라겐, 펜타에리스리틸테트라아이소스테아레이트, 글라이코리피드, 솔비탄라우레이트, 글루코오스, 소듐팔미토일프롤린, 카프릴로일글라이신, 포타슘코코일하이드롤라이즈드콜라겐, 말토덱스트린, 헥실렌글라이콜, 스쿠알란, 아스코빌프로필하이알루로네이트, 하이드록시에틸셀룰로오스, 하이드롤라이즈드루핀단백질, 콜라겐, 에칠아스코빌에텔, 록샘파이어캘러스배양여과물, 테트라하이드로피페린, 아스코빅애씨드폴리펩타이드, 콜라겐아미노산, 만니톨, 락틱애씨드, 사코신, 아세틸다이펩타이드-1세틸에스터, 사카라이드하이드롤리세이트, 하이드롤라이즈드식물성단백질, 세틸하이드록시에틸셀룰로오스, 다이펩타이드다이아미노부티로일벤질아마이드다이아세테이트, 루틴, 실리카다이메틸실릴레이트, 락토바실러스발효물, 다이메틸실란올하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 하이드롤라이즈드소듐하이알루로네이트, 아세틸테트라펩타이드-9, 알라닌, 알지닌, 아스파라진, 아스파틱애씨드, 시트룰린, 시스테인, 글루타믹애씨드, 글루타민, 글라이신, 히스티딘, 아이소류신, 류신, 라이신, 메티오닌, 오르니틴, 페닐알라닌, 프롤린, 세린, 타우린, 트레오닌, 트립토판, 타이로신, 발린, 팔미토일트라이펩타이드-5, 3-아스코빌카보닐다이펩타이드-17, 카프릴로일다이펩타이드-17, 아세틸글루타민, 헵타소듐헥사카복시메틸다이펩타이드-12, 다이포타슘포스페이트, 하이알루로닉애씨드, 포타슘하이알루로네이트, 판토테닉애씨드, 소듐하이알루로네이트크로스폴리머, 하이드록시프로필트라이모늄하이알루로네이트, 아세틸헥사펩타이드-8, 글루코노락톤, 소듐콘드로이틴설페이트, 팔미틱애씨드, 돌콩펩타이드, 효모폴리펩타이드, 소듐하이알루로네이트다이메틸실란올, 스테아릭애씨드, 소듐아세틸레이티드하이알루로네이트, 아텔로콜라겐, 팔미토일테트라펩타이드-7, 팔미토일트라이펩타이드-1, 카프릴로일에스에이치-노나펩타이드-6, 알-소폴리펩타이드-1, 귀리펩타이드, 콩폴리펩타이드, 소듐아스코빌포스페이트, 마그네슘아스코빌포스페이트, 아세틸옥타펩타이드-3, 아세틸테트라펩타이드-11, 칼슘글루코네이트, 다이펩타이드-2, 카퍼트라이펩타이드-1, 아세틸테트라펩타이드-3, 아세틸트라이펩타이드-1, 노나펩타이드-1, 아세틸테트라펩타이드-2, 아세틸테트라펩타이드-5, 트라이펩타이드-1, 헥사펩타이드-2, 헥사펩타이드-9, 트라이펩타이드-2, 다이펩타이드-1, 펜타펩타이드-3, 트라이펩타이드-3, 알라닌/히스티딘/라이신폴리펩타이드카퍼에이치씨엘, 다이펩타이드-4, 올리고펩타이드-6, 레티닐팔미테이트, 바이오틴, 아스코빅애씨드, 리보플라빈, 티아민에이치씨엘, 폴릭애씨드, 피리독신, 메나다이온, 미리스틱애씨드, 팔미토일펜타펩타이드-4, 팔미토일헥사펩타이드-12, 팔미토일다이펩타이드-7, 에스에이치-올리고펩타이드-1, 에스에이치-폴리펩타이드-1, 에스에이치-올리고펩타이드-2, 에스에이치-폴리펩타이드-3, 에스에이치-폴리펩타이드-4, 에스에이치-폴리펩타이드-9, 에스에이치-폴리펩타이드-11, 에스에이치-폴리펩타이드-14, 에스에이치-폴리펩타이드-16, 에스에이치-폴리펩타이드-22, 피토스테릴/베헤닐/옥틸도데실라우로일글루타메이트, 폴리솔베이트80, 하이드록시아세토페논, 에틸헥실글리세린, 카프릴릴글라이콜, 펜틸렌글라이콜, 소듐벤조에이트, 향료",아이크림
"
						
						구달
					",[단독기획]구달 흑당근 비타A 레티놀 탄력 크림 50ml 기획 (+크림 15ml*2ea),모든 피부용,"정제수, 당근추출물(20%), 부틸렌글라이콜, 글리세린, 카프릴릭/카프릭트라이글리세라이드, 세테아릴알코올, 나이아신아마이드, 비닐다이메티콘, 칸데릴라왁스, 세테아릴올리베이트, 솔비탄올리베이트, 황벽나무껍질추출물, 1,2-헥산다이올, 메도우폼씨오일, 베타인, 호호바씨오일, 병풀추출물, 쇠비름추출물, 로즈마리잎추출물, 마트리카리아꽃추출물, 돌콩추출물, 소듐하이알루로네이트, 카놀라오일, 하이드로제네이티드레시틴, 당근씨오일(0.4ppm), 해바라기씨오일, 호호바에스터, 폴리글리세릴-10스테아레이트, 하이드로제네이티드폴리데센, 베타-글루칸, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 해바라기씨왁스, 펜타에리스리틸테트라-다이-t-부틸하이드록시하이드로신나메이트, 다이메티콘/비닐다이메티콘크로스폴리머, 소듐폴리아크릴로일다이메틸타우레이트, 다이메티콘올, 트라이실록세인, 판테놀, 잔탄검, 아데노신, 다이소듐이디티에이, 폴리글리세린-3, 그린와틀꽃왁스, 엑토인, 레티놀(1,522IU), 에이치디아이/트라이메틸올헥실락톤크로스폴리머, 폴리비닐알코올, 메틸프로판다이올, 프로판다이올, 토코페롤, 다이메틸실란올하이알루로네이트, 하이드롤라이즈드소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 테트라하이드로피페린, 포타슘하이알루로네이트, 플로레틴, 하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 하이드록시프로필트라이모늄하이알루로네이트, 베타-카로틴, 토코페릴아세테이트, 소듐하이알루로네이트다이메틸실란올, 소듐아세틸레이티드하이알루로네이트, 알지닌, 페닐프로판올, 하이드록시아세토페논, 에틸헥실글리세린, 카프릴릴글라이콜",크림
