Text,Text1,Text2,Text3,Text4
달팡,달팡 에끌라 수블림 아로마틱 클렌징 밤 40ml,모든 피부 타입,"하이드로제네이티드폴리데센,올레익/리놀레익/리놀레닉폴리글리세라이즈,글리세린,솔비탄올리에이트,피이지-10라우레이트,수크로오스스테아레이트,폴리글리세릴-10라우레이트,글리세릴베헤네이트/에이코사디오에이트,폴리글리세릴-10베헤네이트/에이코사디오에이트,데실글루코사이드,마룰라씨오일,베헤닐알코올,호호바씨오일,비스-베헤닐/아이소스테아릴/피토스테릴다이머다이리놀레 일다이머다이리놀리에이트,일랑일랑꽃오일,카프릴릴글라이콜,바닐라열매추출물,로즈우드오일(0.0039%),옥수수오일,베타-카로틴,마카다미아씨오일폴리글리세릴-6에스터스베헤네이트,살비아오일,정제수,세테아릴알코올,글리세릴스테아레이트에스이,에탄올,헥실렌글라이콜,리날룰,벤질벤조에이트,벤질살리실레이트,토코페롤,페녹시에탄올",클렌징밤
포인트앤,[화해 1위] 포인트앤 딥멜팅 소이 클렌징 밤 90ml,제품 상세페이지 참조,"아이소프로필미리스테이트, 돌콩추출물, 에틸헥실팔미테이트, 카프릴릭/카프릭트라이글리세라이드, 솔베스-30테트라아이소스테아레이트, 폴리에틸렌, 드럼스틱씨오일, 해바라기씨오일, 돌콩단백질, 하이드롤라이즈드콩단백질, 정제수, 부틸렌글라이콜, 카프릴로일살리실릭애씨드, 라반딘오일, 레몬껍질오일, 클레리오일, 오렌지껍질오일, 광곽향오일, 고수열매오일, 소두구씨오일, 한련초추출물, 한련초잎추출물, 인도멀구슬나무잎추출물, 인도멀구슬나무꽃추출물, 아이비고드열매추출물, 가지열매추출물, 호박가루, 홀리바질잎추출물, 울금뿌리추출물, 참산호말추출물, 솔비탄세스퀴올리에이트, 에틸헥실글리세린",클렌징밤
믹순,믹순 콩 클렌징 오일 195ml,모든 피부 타입,"
에틸헥실팔미테이트, 솔베스-30테트라올리에이트, 트라이에틸헥사노인, 돌콩오일, 카프릴릭/카프릭트라이글리세라이드, 호호바씨오일, 향료, 토코페롤, 해바라기씨오일, 카프릴릴글라이콜, 에틸헥실글리세린, 정제수, 프로판다이올, 글리세린, 락토바실러스/배즙발효여과물, 락토바실러스/석류발효추출물, 락토바실러스/콩발효추출물, 효모/보리씨발효여과물",클렌징오일
어바웃미,어바웃미 쌀 막걸리 클렌징 오일 195ml,모든 피부용,"에틸헥실팔미테이트, 솔베스-30테트라올리에이트, 트라이에틸
헥사노인, 세틸에틸헥사노에이트, 다이아이소스테아릴말레이트,
카프릴릭/카프릭트라이글리세라이드, 쌀겨오일(10000ppm), 불
가리스쑥오일, 토코페롤, 해바라기씨오일, 정제수, 비타민나무열매
오일, 갈락토미세스발효여과물(96.3ppm), 부틸렌글라이콜, 글리세
린, 쌀지게미추출물(10ppm), 프로판다이올, 1,2-헥산다이올, 펜틸
렌글라이콜, 효모/율무씨발효여과물(2ppm), 효모/보리씨발효여과
물(2ppm), 효모/쌀발효여과물(2ppm), 카프릴릴글라이콜, 락토바
실러스/쌀발효물(0.1ppm), 에틸헥실글리세린, 쌀겨수(0.01ppm)",클렌징오일
폰즈,[나띠 PICK] 폰즈 클리어 스파 피부 청정 클렌징 오일 200ml,모든 피부용,"미네랄오일, 에틸헥실팔미테이트, 피이지-8글리세릴아이소스테아레이트, 아이소프로필미리스테이트, 피이지-20글리세릴트라이아이소스테아레이트, 아이소스테아릭애씨드, 로즈마리잎오일, 개잎갈나무목부오일, 리씨열매오일, 부틸렌글라이콜, 마카다미아씨오일, 스위트아몬드오일, 드럼스틱씨오일, 호호바씨오일, 해수, 녹차추출물, 포도추출물, 맥주효모추출물, 효모/보리씨발효여과물, 효모/율무씨발효여과물, 효모/콩단백질발효물, 탄산수, 빙하수, 1,2-헥산다이올, 카프릴릴글라이콜",클렌징오일
한스킨,[유튜버 PICK] 한스킨 클렌징오일 & 블랙헤드 300ml 3종 택 1,모든 피부타입,"미네랄오일
올리브오일
해바라기씨오일
피이지-7글리세릴코코에이트
소르비탄세스퀴올리에이트
포도씨오일
마카다미아씨오일
잇꽃씨오일
세틸에칠헥사노에이트
페닐트리메치콘
산소
동백꽃추출물
호호바씨오일
오배자추출물
녹차씨오일
세라마이드엔피
소듐하이알루로네이트
글라이신
메치오닌
라이신
류신
히스티딘
이소류신
프롤린
페닐알라닌
글루타믹애씨드
알지닌
아스파틱애씨드
알라닌
시스테인
세린
트레오닌
타이로신
발린
소듐락테이트
글리세린
소듐피씨에이
피루빅애씨드
시트릭애씨드
글라이콜릭애씨드
말릭애씨드
락틱애씨드
타타릭애씨드
레몬껍질오일
오렌지오일
왕귤껍질오일
정제수
피이지-20글리세릴트리이소스테아레이트
토코페릴아세테이트
로즈힙열매오일
스쿠알란
부틸렌글라이콜
페녹시에탄올
카프릴릴글라이콜
에칠헥실글리세린
",클렌징오일
조선미녀,조선미녀 미감클렌징밤 100ml,모든피부타입,"세틸에틸헥사노에이트, 카프릴릭/카프릭트라이글리세라이드, 피이지-20글리세릴트라이아이소스테아레이트, 합성왁스, 피이지-10아이소스테아레이트, 락토바실러스/콩발효추출물, 비타민나무오일, 쌀겨오일, 쌀수, 귀리가루추출물, 율무씨추출물, 쌀추출물, 정제수, 솔비탄세스퀴올리에이트, 글리세린, 프로판다이올, 부틸렌글라이콜, 1,2-헥산다이올, 카프릴릴글라이콜, 에틸헥실글리세린
",클렌징밤
하멜,[반전클렌징폼] 하멜 더블샷 오일 투 폼 클렌저 200ml,모든 피부용,"정제수, 다이부틸아디페이트, 프로판다이올, 부틸옥틸살리실레이트, 디에칠아미노하이드록시벤조일헥실벤조에이트, 폴리메틸실세스퀴옥세인, 에칠헥실트리아존, 나이아신아마이드, 메칠렌비스-벤조트리아졸릴테트라메칠부틸페놀, 코코-카프릴레이트/카프레이트, 카프릴릴메티콘, 디에칠헥실부타미도트리아존, 글리세린, 부틸렌글라이콜, 1,2-헥산다이올, 녹차추출물, 병풀추출물, 티트리잎추출물, 약모밀추출물, 유칼립투스잎추출물, 클레리오일, 펜틸렌글라이콜, 베헤닐알코올, 폴리C10-30알킬아크릴레이트, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 데실글루코사이드, 트로메타민, 카보머, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 소듐스테아로일글루타메이트, 폴리아크릴레이트크로스폴리머-6, 에틸헥실글리세린, 아데노신, 잔탄검
",클렌징오일
성분에디터,[블랙헤드순삭] 성분에디터 그린토마토 모공 클렌징 오일 200ml,모든피부타입 ,"에틸헥실팔미테이트, 아이소프로필미리스테이트, 솔베스-30테트라올리에이트, C12-14알케스-12, 토마토추출물(10,000ppm), 인도멀구슬나무잎추출물, 인도멀구슬나무꽃추출물, 베르가모트오일, 아이비고드열매추출물, 호호바씨오일, 호박가루, 가지열매추출물, 홀리바질잎추출물, 울금뿌리추출물, 참산호말추출물, 드럼스틱씨오일, 소듐클로라이드, 미역추출물, 소듐하이알루로네이트, 도꼬마리열매추출물, 대왕송잎추출물, 당느릅나무뿌리추출물, 달맞이꽃추출물, 칡뿌리추출물, 하이드롤라이즈드하이알루로닉애씨드, 하이드록시프로필트라이모늄하이알루로네이트, 소듐아세틸레이티드하이알루로네이트, 정제수, 부틸렌글라이콜, 1,2-헥산다이올, 코코-베타인, 에틸헥실글리세린",클렌징오일
피캄,[5초 피지 개선] 피캄 언더포어 홀리바질 클렌징오일190ml,모든 피부,"에틸헥실팔미테이트, 세틸에틸헥사노에이트, 피이지-20글리세릴트라이아이소스테아레이트, 유칼립투스잎오일, 로즈마리잎오일, 해바라기씨오일, 살비아오일, 홀리바질잎추출물(100ppm), 가지열매추출물, 올리브오일, 티트리잎오일, 1,2-헥산다이올, 스쿠알란, 호두오일, 마카다미아씨오일, 귀리커넬오일, 로즈힙열매오일, 녹차씨오일",클렌징오일
하트퍼센트,하트퍼센트 콤마스 온 라이프 에센셜 클렌징 밤,모든피부용,"에틸헥실팔미테이트, 세틸에틸헥사노에이트, 피이지-20글리세릴트라이아이소스테아레이트, 합성 왁스, 피이지-10아이소스테아레이트, 해수, 1,2-헥산다이올, 부틸렌글라이콜, 녹차씨오일, 호호바씨 오일, 유채씨오일, 아르간커넬오일, 메도우폼씨오일, 로즈힙열매오일, 로즈마리잎오일, 해바라기씨 오일, 카프릴로일살리실릭애씨드, 정제수, 병풀추출물, 호장근뿌리추출물, 황금추출물, 녹차추출물, 스페인감초뿌리추출물, 토코페롤, 마트리카리아꽃추출물, 로즈마리잎추출물",클렌징밤
티스,티스 딥오프 오일 320mL 더블기획,모든 피부타입,"미네랄오일, 에틸헥실팔미테이트 , 트라이에틸헥사노인 , 솔베스-30테트라아이소스테아레이트, 아이소도데케인, 피이지-20글리세릴트라이아이소스테아레이트 , 비에이치티 , 테트라하이드록시프로필에틸렌다이아민, 정제수 , 토코페롤",클렌징오일
티스,[블랙헤드쏙]티스 딥 오프 클렌징 오일 320mL ,모든 피부타입,"미네랄오일, 에틸헥실팔미테이트 , 트라이에틸헥사노인 , 솔베스-30테트라아이소스테아레이트, 아이소도데케인, 피이지-20글리세릴트라이아이소스테아레이트 , 비에이치티 , 테트라하이드록시프로필에틸렌다이아민, 정제수 , 토코페롤",클렌징오일
일소,일소 네추럴 마일드 클렌징 오일 200ml,모든 피부 타입,"에틸헥실팔미테이트, 세틸에틸헥사노에이트, 솔베스-30테트라올리에이트, 아이소도데케인, 돌콩오일, 솔비탄세스퀴올리에이트, 카프릴릭/카프릭트라이글리세라이드, 참깨오일, 호호바씨오일, 카프릴로일살리실릭애씨드, 달맞이꽃뿌리추출물, 대왕송잎추출물, 칡뿌리추출물, 당느릅나무뿌리추출물, 호동씨오일, 향료",클렌징오일
코스노리,코스노리 마이크로 액티브 비건 클렌징 오일 200ml,모든 피부용,"에틸헥실팔미테이트, 아이소헥사데칸, 솔베스-30테트라올리에이트, 프로필렌글라이콜다이카프릴레이트/다이카프레이트, 카프릴릭/카프릭트라이글리세라이드, 아이소도데케인, 아이소프로필미리스테이트, 아이소프로필팔미테이트, 모나스커스추출물, 베르가모트오일, 아르간커넬오일, 올리브오일, 호호바씨오일, 로즈힙열매오일, 마카다미아씨오일, 살구씨오일, 포도씨오일, 녹차씨오일, 동백나무씨오일, 퀸즈랜드넛오일, 해바라기씨오일, 토코페릴리놀리에이트, 펜타에리스리틸테트라-다이-t-부틸하이드록시하이드로신나메이트, 1,2-헥산다이올, 리모넨, 리날룰",클렌징오일
비플레인,[11월 올영픽/블랙헤드제거] 비플레인 녹두 클렌징 오일 200ml + 50ml 세트,모든 피부용,"에틸헥실팔미테이트, 세틸에틸헥사노에이트, 솔베스-30테트라올리에이트, 솔비탄세스퀴올리에이트, 녹차씨오일, 녹두싹추출물, 녹두전초추출물, 녹두씨추출물, 녹두추출물, 치자추출물, 폴리글리세릴-3폴리리시놀리에이트, 잇꽃꽃추출물, 정제수, 1,2-헥산다이올, 알란토인, 판테놀",클렌징오일
버블리,버블리 퓨어 오일 클렌징 밤 100ml,"""-모든피부타입가능 -물기없는얼굴에사용 -스패츌러동봉""","에틸헥실팔미테이트@피이지-20글리세릴트라이아이소스테아레이트@세틸에틸헥사노에이트@폴리에틸렌@피이지-8아이소스테아레이트@정제수@1,2-헥산다이올@향료@해수@부틸렌글라이콜@에틸헥실글리세린@아보카도오일@마카다미아씨오일@시어버터@호호바씨오일@올리브오일@미역추출물@스피룰리나플라텐시스추출물@청각추출물@두날리엘라살리나추출물@감태추출물@자이언트켈프추출물@블래더랙추출물@다시마추출물@병풀추출물@알로에베라잎추출물@복숭아추출물@비누풀잎추출물@토코페롤@캐모마일꽃추출물
",클렌징밤
넘버즈인,[피부결] 넘버즈인 3번 녹차숯 모공말끔 클렌징팩밤 85g,모든 피부 용,"카프릴릭/카프릭트라이글리세라이드, 에틸헥실팔미테이트, 솔베스-30테트라올리에이트, 트라이에틸헥사노인, 합성왁스, 폴리솔베이트85, 실리카다이메틸실릴레이트, 녹차가루, 티트리잎오일, 로즈마리잎오일, 녹차씨오일, 녹차수, 숯가루, 1,2-헥산다이올, 다이프로필렌글라이콜, 오조케라이트, 하이드로제네이티드식물성오일, 비즈왁스, 스테아릴스테아레이트, 펜타에리스리틸테트라-다이-t-부틸하이드록시하이드로신나메이트, 하이드로제네이티드팜애씨드, 정제수, 일라이트, 카올린, 몬모릴로나이트, 크로뮴옥사이드그린",클렌징밤
크리니크,크리니크 차콜 클렌징밤 125ml 기획 (+세안밴드 & 스파츌러 증정) 단품 택1,모든 피부 타입,"에틸헥실팔미테이트,잇꽃씨오일,카프릴릭/카프릭트라이글리세라이드,소르베스-30테트라올리에이트,합성왁스,피이지-5글리세릴트라이아이소스테아레이트,숯가루,실리카다이메틸실릴레이트,정제수,카프릴릴글라이콜,페녹시에탄올,토코페롤
",클렌징밤
투비건,투비건 컬러푸드시리즈 화이트 홀썸 클렌징밤 120ml,모든피부타입,"세틸에틸헥사노에이트, 에틸헥실팔미테이트, 피이지-20글리세릴트라이아이소스테아레이트, 폴리에틸렌, 피이지-8아이소스테아레이트, 라벤더오일, 해바라기씨오일, 일랑일랑꽃오일, 카프릴릴글라이콜, 에틸헥실글리세린, 캐모마일꽃오일, 시어버터, 마카다미아씨오일, 스위트아몬드오일, 카카오씨버터, 락토바실러스발효용해물, 부틸렌글라이콜, 1,2-헥산다이올, 리날룰
",클렌징밤
식물나라,식물나라 제주 탄산수 짜서쓰는 클렌징밤 100mL,■ 모든 피부용,"세틸에틸헥사노에이트, 폴리글리세릴-6다이카프레이트, 폴리글리세릴-2카프레이트, 합성왁스, 하이드로제네이티드식물성오일, 실리카다이메틸실릴레이트, 폴리글리세릴-2올리에이트, 호호바씨오일, 탄산수, 솔비탄세스퀴올리에이트, 로즈힙열매오일, 퀸즈랜드넛오일, 돌콩오일, 해바라기씨오일, 쌀겨오일, 정제수, 부틸렌글라이콜, 1,2-헥산다이올, 자주천인국뿌리추출물, 글리세릴올리에이트시트레이트, 효모발효물, 삼나무잎추출물, 연꽃잎추출물, 유칼립투스잎추출물, 월계수잎추출물, 카프릴로일살리실릭애씨드, 글루코노락톤, 살리실릭애씨드, 글라이콜릭애씨드, 토코페롤, 에틸헥실글리세린, 카프릴릴글라이콜
",클렌징밤
바닐라코,[비건 클렌징]바닐라코 클린잇제로 세라마이드 클렌징 밤 100ml,모든피부타입,"세틸에틸헥사노에이트, 에틸헥실스테아레이트, 피이지-20글리세릴트라이아이소스테아레이트, 피이지-10아이소스테아레이트, 합성왁스, 페녹시에탄올, 정제수, 부틸렌글라이콜, 향료, 토코페릴아세테이트, 호호바씨오일, 에틸헥실글리세린, 달맞이꽃오일, 아르간커넬오일, 글리세린, 드럼스틱씨오일, 세라마이드엔피(8ppm), 피토스핑고신, 하이드로제네이티드레시틴, 옥수수오일, 판테놀, 베타-카로틴, 토코페롤, 소듐하이알루로네이트, 1,2-헥산다이올, 카프릴릴글라이콜, 다이소듐이디티에이",클렌징밤
원데이즈유,원데이즈유 피지쓱싹 딥 클렌징 오일 200ml,모든 피부용,"돌콩오일,해바라기씨오일,솔베스-30테트라올리에이트,
카프릴릭/카프릭트라이글리세라이드,라벤더오일,토코페롤,카프릴릴글라이콜,
바오밥나무씨오일,유채씨오일,동백나무씨오일,코코넛야자오일,잇꽃씨오일,녹차씨오일,
유차나무씨오일,편백오일,올리브오일,살구씨오일,포도씨오일,글리세린,정제수,하롱추출물,리날룰",클렌징오일
아비브,아비브 포어 클렌징 오일 어성초 오일 워시 200ml,모든 피부용,"세틸에틸헥사노에이트, 솔베스-30테트라올리에이트, 트라이에틸헥사노인, 카프릴릭/카프릭트라이글리세라이드, 에틸헥실팔미테이트, 해바라기씨오일, 아이소프로필팔미테이트, 폴리아이소부텐, 약모밀추출물, 호호바씨오일, 마카다미아씨오일, 쌀겨오일, 아보카도오일, 동백나무씨오일, 글루코노락톤, 밤껍질추출물, 라벤더꽃추출물, 로즈마리잎오일, 광곽향오일, 에틸헥실글리세린, 카프릴릴글라이콜, 클레리오일, 캐모마일꽃오일, 정제수, 부틸렌글라이콜, 1,2-헥산다이올, 토코페롤",클렌징오일
비알티씨,BRTC 안티폴루션 앤 블랙헤드 클렌징오일 300ml 기획 (+ 폼 20ml 증정),모든 피부용,"돌콩오일, 카프릴릭/카프릭트라이글리세라이드, 피이지-20글리세릴트라이아이소스테아레이트, 글리세릴카프
릴레이트, 병풀추출물, 마트리카리아꽃추출물, 황금추출물, 아르간커넬오일, 해바라기씨오일, 유칼립투스잎오일, 솔잣나
무오일, 라반딘오일, 페퍼민트오일, 개잎갈나무목부오일, 센티드제라늄꽃오일, 리씨열매오일, 광곽향오일, 감나무잎추출
물, 포도추출물, 커피콩추출물, 잇꽃꽃추출물, 호장근뿌리추출물, 녹차추출물, 밤껍질추출물, 산초나무잎추출물, 에틸헥실
글리세린, 부틸렌글라이콜, 정제수, 바이오사카라이드검-4, 1,2-헥산다이올",클렌징오일
비알티씨,BRTC 안티폴루션 앤 풀메이크업 클렌징오일 300ml 기획 (+ 폼 20ml 증정),모든 피부용,"돌콩오일, 카프릴릭/카프릭트라이글리세라이드, 피이지-20글리세릴트라이아이소스테아레이트, 글리세릴카프릴레이트, 병풀추출물, 마트리카리아꽃추출물, 황금추출물, 1,2-헥산다이올, 에틸헥실글리세린, 부틸렌글라이콜, 로즈힙열매오일, 오렌지껍질오일, 나이아신아마이드, 판테놀, 토코페릴아세테이트, 글리세릴리놀리에이트, 하이드로제네이티드레시틴, 글리세릴리놀리네이트, 폴릭애씨드, 피리독신에이치씨엘, 바이오틴, 사이아노코발아민, 소듐아스코빌포스페이트, 레티닐팔미테이트, 정제수, 바이오사카라이드검-4, 리모넨",클렌징오일
시드물,시드물 살구씨 코 블랙헤드클렌징오일 150ml,모든 피부용,"살구씨오일(구명칭:행인오일)(40%),호호바씨오일,아이소프로필미리스테이트,     올레일알코올,코세스-7,피피지-1-피이지-9라우릴글라이콜에터,피이지-40하이드로제네이티드캐스터오일,     올리브오일,정제수,솔비탄세스퀴올리에이트,로즈마리잎오일,     아이소노닐아이소노나노에이트,토코페릴아세테이트",클렌징오일
하다라보,하다라보 고쿠쥰 클렌징오일 200ml X 2EA 번들 기획,모든 피부,"정제수, 미리스틱애씨드, 부틸렌글라이콜, 라우릭애씨드, 포타슘하이드록사이드, 프로필렌글라이콜, 글라이콜디스테아레이트, 라우릴베타인, 소듐라우릴글라이콜카복실레이트, 소듐코코암포아세테이트, 하이드록시프로필메칠셀룰로오스, 소듐메칠코코일타우레이트, 향료, 디소듐이디티에이, PEG/PPG-9/2 디메칠에텔, 폴리쿼터늄-39, 피이지-90M, 소듐벤조에이트, 소듐폴리아스파테이트, 메칠파라벤, 프로필파라벤, 실리카, 비에이치티, 세리신, 포타슘소르베이트",클렌징오일
메이크프렘,[11월 올영픽] 메이크프렘 세이프 미 릴리프 모이스처 비건 클렌징오일 리필기획 (210ml+100ml 증정) ,모든 피부 타입,"해바라기씨오일, 살구씨오일, 카프릴릭/카프릭트라이글리세라이드, 아이소프로필미리스테이트, 옥틸도데칸올, 에톡시다이글라이콜, 솔베스-30테트라올리에이트, 피마자씨오일, 세틸에틸헥사노에이트, 호호바씨오일, 블랙윌로우나무껍질추출물, 유향나무오일, 토코페롤, 정제수",클렌징오일
헤이미쉬,헤이미쉬 올클린밤 만다린 120ml ,모든피부타입,"에틸헥실팔미테이트, 세틸에틸헥사노에이트, 피이지-20글리세릴트라이아이소스테아레이트, 합성왁스, 피이지-8아이소스테아레이트, 귤오일, 유자오일, 만다린추출물(0.01ppm), 1,2-헥산다이올, 세틸피이지/피피지-10/1다이메티콘, 불가리스쑥오일, 비터오렌지잎/잔가지오일, 울금뿌리추출물, 라벤더오일, 토코페릴아세테이트, 리씨열매오일, 월계수잎추출물, 인도멀구슬나무꽃추출물, 드럼스틱씨오일, 인도멀구슬나무잎추출물, 한련초추출물, 글리세린, ",클렌징밤
넘버즈인,넘버즈인 1번 말끔 순삭 클렌징오일 300ml 기획 (+2번 클렌징폼 120ml 증정),모든 피부 용,"[1번 말끔순삭 클렌징오일 300ml]
옥수수오일,아이소프로필미리스테이트,솔베스-30테트라올리에이트,에틸헥실팔미테이트,카프릴릭/카프릭트라이글리세라이드,다이아이소스테아릴말레이트,솔비탄세스퀴올리에이트,퀸즈랜드넛오일,기름골뿌리오일,해바라기씨오일,정제수,토코페릴아세테이트,향료

[2번 딥클린 생크림 클렌징폼]
정제수, 미리스틱애씨드, 피이지-8, 스테아릭애씨드, 포타슘하이드록사이드, 글리세린, 라우릭애씨드, 팔미틱애씨드, 퀼라자껍질추출물, 부틸렌글라이콜, 코코-글루코사이드, 글리세릴스테아레이트에스이, 폴리쿼터늄-7, 아라키딕애씨드, 소듐코코일이세티오네이트, 소듐파이테이트, 올레익애씨드, 1,2-헥산다이올, 시트릭애씨드, 소듐벤조에이트, 향료",클렌징오일
에센허브,에센허브 소이빈90 딥클렌징오일 유칼립투스 300ml,모든 피부용,"콩오일,피이지-20글리세릴트리이소스테아레이트,올리브오일피이지-7에스터,피이지-7글리세릴코코에이트,유칼립투잎오일,소르비탄세스퀴올리에이트,비에이치티,호호바씨오일,아르간트리커넬오일,해바라기씨오일,올리브오일,파파야열매추출물,감초추출물,쌀겨추출물",클렌징오일
코스알엑스,코스알엑스 퓨어핏 시카 클리어 클렌징 오일 200ml,모든 피부사용,"에틸헥실팔미테이트, 솔베스-30테트라올리에이트, 트라이에틸헥사노인, 돌콩오일, 카프릴릭/카프릭트라이글리세라이드, 호호바씨오일, 라임전초오일, 레몬껍질오일, 베르가모트오일, 토코페롤, 해바라기씨오일, 카프릴릴글라이콜, 에틸헥실글리세린, 귀리커넬오일, 올리브오일, 달맞이꽃오일, 아보카도오일, 스위트아몬드오일, 정제수, 1,2-헥산다이올, 병풀추출물, 병풀잎추출물, 병풀뿌리추출물, 프랑스해안송껍질추출물, 아시아티코사이드, 아시아틱애씨드, 마데카소사이드, 마데카식애씨드, 리모넨, 리날룰, 시트랄",클렌징오일
휘게,휘게 소프트리셋 그린 클렌징 밤 100ml,모든 피부용,"세틸에틸헥사노에이트, 카프릴릭/카프릭트라이글리세라이드, 폴리글리세릴-6다이카프레이트, 폴리글리세릴-10다이아이소스테아레이트, 합성왁스, 카프릴릴글라이콜, 호호바씨오일, 에틸헥실글리세린, 정제수, 부틸렌글라이콜, 인도멀구슬나무잎추출물, 인도멀구슬나무꽃추출물, 아이비고드열매추출물, 호박가루, 가지열매추출물, 포도추출물, 파파야열매추출물, 사과추출물, 매실추출물, 홀리바질잎추출물, 울금뿌리추출물, 참산호말추출물, 드럼스틱씨오일, 티트리추출물, 티트리잎추출물, 폴리글리세릴-6카프릴레이트, 폴리글리세릴-6리시놀리에이트, 폴리글리세릴-4카프레이트, 폴리글리세릴-3코코에이트, 티트리잎수, 4-터피네올",클렌징밤
바닐라코,바닐라코 클린잇제로 클렌징밤 브라이트닝 100ml,모든 피부,"에틸헥실팔미테이트, 덱스트린팔미테이트, 피이지-20글리세릴트라이아이소스테아레이트,피이지-10아이소스테아레이트,합성왁스,필리핀오렌지껍질오일 (만다린껍질오일) 1.4%,부틸렌글라이콜,글리세릴카프릴레이트,,카프릴릴글라이콜,펜타에리스리틸테트라-다이-t-부틸하이드록시하이드로신나메이트,아스코빌글루코사이드,리모넨",클렌징밤
숌,숌 화이트 비건 클렌징 밤 60ml 더블 기획,"짙은 메이크업과 각질, 피지, 잔여 노폐물 등을 깨끗하게 제거하고, 매끄럽고 촉촉하게 정돈해주며, 모공 수렴에 도움을 주는 클렌징 밤","에틸헥실팔미테이트, 세틸에틸헥사노에이트, 피이지-20글리세릴트라이아이소스테아레이트,
피이지-8글리세릴아이소스테아레이트, 합성왁스, 카프릴릴글라이콜, 토코페릴아세테이트, 에틸헥실글리세린,
인도멀구슬나무잎추출물, 인도멀구슬나무꽃추출물, 아이비고드열매추출물, 호박가루, 가지열매추출물,
홀리바질잎추출물, 울금뿌리추출물, 참산호말추출물, 드럼스틱씨오일, 빙하수, 부틸렌글라이콜, 정제수,
마트리카리아꽃추출물, 약모밀추출물, 버지니아풍년화수, 드럼스틱씨추출물, 1,2-헥산다이올, 글리세린,
백미꽃추출물, 로즈마리잎오일, 향료",클렌징밤
숌,숌 소프트 비건 클렌징밤 60ml 더블 기획,"짙은 메이크업과 각질, 피지, 잔여 노폐물 등을 깨끗하게 제거하고, 매끄럽고 촉촉하게 정돈해주며, 모공 수렴에 도움을 주는 클렌징 밤","에틸헥실팔미테이트, 세틸에틸헥사노에이트, 피이지-20글리세릴트라이아이소스테아레이트,
피이지-8글리세릴아이소스테아레이트, 합성왁스, 카프릴릴글라이콜, 토코페릴아세테이트,
에틸헥실글리세린, 인도멀구슬나무잎추출물, 인도멀구슬나무꽃추출물, 아이비고드열매추출물,
호박가루, 가지열매추출물,홀리바질잎추출물, 울금뿌리추출물, 참산호말추출물, 드럼스틱씨오일,
정제수, 빙하수, 부틸렌글라이콜, 1,2-헥산다이올, 병풀추출물, 글리세린, 마데카소사이드, 티트리
잎추출물, 아시아티코사이드, 향료",클렌징밤
넘버즈인,넘버즈인 1번 말끔 순삭 클렌징 오일 400ml 대용량 기획,모든 피부 용,"옥수수오일, 아이소프로필미리스테이트, 솔베스-30테트라올리에이트, 에틸헥실팔미테이트, 카프릴릭/카프릭트라이글리세라이드, 다이아이소스테아릴말레이트, 솔비탄세스퀴올리에이트, 퀸즈랜드넛오일, 기름골뿌리오일, 해바라기씨오일, 정제수, 토코페릴아세테이트, 향료",클렌징오일
센카,센카 올 클리어 오일 230ml ,모든피부타입,"미네랄오일,피이지-8글리세릴아이소스테아레이트,세틸에틸헥사노에이트,아이소도데케인,프로필렌글라이콜라우레이트,피피지-17@글리세린@에틸헥실팔미테이트@다이메티콘@정제수@향료@비에이치티@토코페롤@쌀배아오일@소듐하이알루로네이트@세리신@에탄올@소듐아세틸레이티드하이알루로네이트@포타슘솔베이트@시트릭애씨드@하이드롤라이즈드실크",클렌징오일
아리얼,아리얼 애플사이다 모공 클렌징오일 기획(200ml+100ml),모든 피부용,"아이소프로필미리스테이트, 돌콩오일, 솔베스-30테트라올리에이트, 포도씨오일, 사과씨오일(1,000ppm), 비니거(1,000ppm), 사과추출물(1,000ppm), 사과즙(1,000ppm), 아이소프로필팔미테이트, 토코페롤, 부틸렌글라이콜, 1,2-헥산다이올, 향료",클렌징오일
스킨1004,스킨1004 마다가스카르 센텔라 라이트 클렌징 오일 200ml,모든 피부용,"에틸헥실스테아레이트, 세틸에틸헥사노에이트, 솔베스-30테트라올리에이트, 병풀추출물(10,000ppm), 해바라기씨오일, 베르가모트오일, 올리브오일, 호호바씨오일, 에틸헥실글리세린, 센티드제라늄꽃오일, 다마스크장미꽃오일, 리모넨, 리날룰",클렌징오일
마녀공장,마녀공장 허브 그린 클렌징 오일 200ml+ 약산성 소다폼 (20ml+20ml),모든 피부용,"돌콩오일, 솔베스-30테트라올리에이트, 아이소아밀라우레이트, 카프릴릭/카프릭트라이글리세라이드, 호호바씨오일, 올리브오일, 유향, 광곽향오일, 유칼립투스잎오일, 글리세린, 글리세릴카프릴레이트, 정제수, 녹차추출물, 녹차씨오일, 드럼스틱씨오일, 라벤더오일, 로즈마리잎오일, 불가리스쑥오일, 스위트아몬드오일, 클레리오일, 티트리잎오일, 포도씨오일, 토코페롤, 해바라기씨오일, 올리브껍질오일, 식물성오일, 녹차수, 불가리스쑥추출물, 1,2-헥산다이올, 파파야열매추출물, 리모넨",클렌징오일
